,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
281423,4458,1794,3,965076554,F,25,4,15701-2017,Love and Death on Long Island (1997),Comedy|Drama,False
56754,5752,3114,4,958275893,F,56,0,14850,Toy Story 2 (1999),Animation|Children's|Comedy,False
354804,3618,3425,3,967116588,M,56,17,22657,Mo' Better Blues (1990),Drama,False
714032,1004,1425,3,975049950,M,25,3,95136,Fierce Creatures (1997),Comedy,False
164367,3641,1527,3,966482864,M,25,0,92008,"Fifth Element, The (1997)",Action|Sci-Fi,False
265536,412,1704,5,976287473,M,35,15,55117,Good Will Hunting (1997),Drama,False
960935,1155,1111,4,974867367,M,25,12,90278,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,False
490017,2854,858,5,972530198,F,18,4,64151,"Godfather, The (1972)",Action|Crime|Drama,False
158479,1998,2501,4,976021894,F,50,9,24018,October Sky (1999),Drama,False
162332,403,920,1,976301833,M,18,4,02138,Gone with the Wind (1939),Drama|Romance|War,False
662388,5843,2089,3,957807475,M,35,1,83301,"Rescuers Down Under, The (1990)",Animation|Children's,False
940448,4193,2476,2,965327340,M,56,13,93907,Heartbreak Ridge (1986),Action|War,False
274841,3380,968,5,967588147,M,50,0,20815,Night of the Living Dead (1968),Horror|Sci-Fi,False
212277,216,2081,2,976865789,M,45,13,52761,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
824479,216,949,4,976869286,M,45,13,52761,East of Eden (1955),Drama,False
456566,1186,3608,5,979279356,M,18,19,98502,Pee-wee's Big Adventure (1985),Comedy,False
302253,1699,1734,5,974711009,F,25,19,98102,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,False
996486,869,3759,5,975280459,M,18,20,92026,Fun and Fancy Free (1947),Animation|Children's|Musical,False
476110,1889,1376,2,976433936,M,18,14,80023,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
260811,5910,2716,4,957371722,F,45,20,10033,Ghostbusters (1984),Comedy|Horror,False
691446,5954,1334,5,957129343,M,45,11,70802,"Blob, The (1958)",Horror|Sci-Fi,False
578137,3713,2641,4,966272812,F,25,7,22201,Superman II (1980),Action|Adventure|Sci-Fi,False
739182,4541,3618,1,964673375,M,1,10,55427,Small Time Crooks (2000),Comedy,False
381099,4961,1735,3,962636261,M,25,7,46220,Great Expectations (1998),Drama|Romance,False
150353,4897,1954,4,962717929,M,35,16,16844,Rocky (1976),Action|Drama,False
759272,4887,372,3,962740614,M,18,2,19072,Reality Bites (1994),Comedy|Drama,False
621761,4899,1911,2,969318768,M,25,12,94402,Doctor Dolittle (1998),Comedy,False
15522,4784,2918,5,963250434,F,35,6,48105,Ferris Bueller's Day Off (1986),Comedy,False
809893,6003,933,5,956982262,F,45,17,78722,To Catch a Thief (1955),Comedy|Romance|Thriller,False
325972,4785,1101,4,963006492,F,25,14,55104,Top Gun (1986),Action|Romance,False
404667,3374,1358,4,967601581,M,35,5,64801,Sling Blade (1996),Drama|Thriller,False
541972,5015,2968,5,962584884,M,35,6,92672,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
225156,3414,1240,5,967486800,M,25,17,75146,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
889769,5443,3067,4,959980709,M,25,12,01915,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,False
386104,3402,2324,3,967643881,M,35,20,30306,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
853572,1941,2027,3,974952441,M,35,17,94550,Mafia! (1998),Comedy|Crime,False
343861,5744,199,5,958365746,F,25,4,66044,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,False
222375,543,1201,5,976120655,M,25,5,55057,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
998210,1748,2691,4,978507125,M,50,1,04240,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,False
697131,1714,3208,3,974708293,M,25,17,43212,Loaded Weapon 1 (1993),Action|Comedy,False
729081,4448,3917,4,976582153,M,25,14,06880,Hellraiser (1987),Horror,False
11732,2583,919,5,974074340,M,35,7,19610,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
920730,2907,3841,2,971818214,F,35,5,12345,Air America (1990),Action|Comedy,False
806344,3410,1041,4,967473731,M,35,1,20653,Secrets & Lies (1996),Drama,False
258445,4337,1912,3,965237305,M,18,20,76135,Out of Sight (1998),Action|Crime|Romance,False
292546,1297,16,4,974789609,M,25,7,92109,Casino (1995),Drama|Thriller,False
248806,346,3006,5,976336557,F,25,0,55110,"Insider, The (1999)",Drama,False
93903,3311,3255,3,967958520,M,25,4,90039,"League of Their Own, A (1992)",Comedy|Drama,False
273505,1717,3386,5,997438860,F,50,6,30307,JFK (1991),Drama|Mystery,False
209767,1322,2115,5,974781912,M,56,0,94043,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
67634,5482,2628,4,959864671,M,18,7,10014,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
482992,1354,923,4,1004413025,F,25,2,94040,Citizen Kane (1941),Drama,False
821835,2496,3111,4,974261937,M,50,1,37932,Places in the Heart (1984),Drama,False
660031,5071,1275,4,962458209,F,25,7,75093,Highlander (1986),Action|Adventure,False
594927,3296,3005,5,968057403,M,18,14,90292,"Bone Collector, The (1999)",Thriller,False
528855,2497,2012,4,974089947,F,50,14,37922,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
49285,5172,260,4,962722472,F,35,11,05602,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
232318,5974,1683,4,956947920,F,25,1,32303,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,False
147215,1884,1953,5,974762922,M,45,20,93108,"French Connection, The (1971)",Action|Crime|Drama|Thriller,False
90679,5765,3147,5,958182517,M,25,11,44515,"Green Mile, The (1999)",Drama|Thriller,False
704610,2241,1219,5,974596679,M,45,5,60647,Psycho (1960),Horror|Thriller,False
280326,4311,2013,4,965258336,M,50,13,68502,"Poseidon Adventure, The (1972)",Action|Adventure,False
862813,4556,891,1,965061478,M,45,16,55011,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,False
361098,3029,4,3,970361778,M,18,4,92037,Waiting to Exhale (1995),Comedy|Drama,False
764637,1101,724,2,1010864709,M,35,1,06417,"Craft, The (1996)",Drama|Horror,False
302874,4053,3267,3,965492607,M,25,18,36264,"Mariachi, El (1992)",Action|Thriller,False
457266,5996,3608,3,1020097508,F,25,0,87114,Pee-wee's Big Adventure (1985),Comedy,False
216802,3652,1036,4,966459469,M,25,12,94608,Die Hard (1988),Action|Thriller,False
342997,3476,912,5,967128443,M,50,0,44126,Casablanca (1942),Drama|Romance|War,False
130110,3618,1196,3,966600236,M,56,17,22657,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
843500,1595,1172,4,974769734,M,35,1,92683-1892,Cinema Paradiso (1988),Comedy|Drama|Romance,False
711190,4177,1347,4,965338206,M,35,17,90680,"Nightmare on Elm Street, A (1984)",Horror,False
851625,2186,1894,4,974609620,M,18,5,41018,Six Days Seven Nights (1998),Adventure|Comedy|Romance,False
500075,2899,2424,3,971919810,M,35,14,94133,You've Got Mail (1998),Comedy|Romance,False
144089,5894,1917,5,957464487,M,35,0,70748,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
627569,851,3863,4,975348554,M,18,4,75287,"Cell, The (2000)",Sci-Fi|Thriller,False
290053,5302,1729,1,1034352463,F,1,10,02332,Jackie Brown (1997),Crime|Drama,False
83388,293,1610,4,976653781,M,56,1,55337-4056,"Hunt for Red October, The (1990)",Action|Thriller,False
232187,2774,1683,5,973064287,M,25,1,92103,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,False
206206,411,3168,3,987173104,F,45,1,43214,Easy Rider (1969),Adventure|Drama,False
184320,4757,1641,5,963159199,M,35,17,23451,"Full Monty, The (1997)",Comedy,False
447514,4177,1278,5,965331422,M,35,17,90680,Young Frankenstein (1974),Comedy|Horror,False
867086,3371,909,5,967607647,M,25,2,55405,"Apartment, The (1960)",Comedy|Drama,False
561697,1116,1288,5,974914509,M,25,15,92121,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
471144,3205,1371,5,968566679,F,35,16,80304,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
249896,1584,800,4,974965038,M,25,19,45701,Lone Star (1996),Drama|Mystery,False
968571,3507,3470,5,967152357,M,25,0,02472,Dersu Uzala (1974),Adventure|Drama,False
363995,4728,1488,2,963352739,M,25,19,31401,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
334653,5522,3536,4,959646324,M,25,14,02460,Keeping the Faith (2000),Comedy|Romance,False
234631,1875,1250,5,975769744,M,35,12,94107,"Bridge on the River Kwai, The (1957)",Drama|War,False
138373,5745,593,5,958359913,F,18,4,90024,"Silence of the Lambs, The (1991)",Drama|Thriller,False
585010,3824,1587,4,991940480,M,25,17,32308,Conan the Barbarian (1982),Action|Adventure,False
614852,4708,628,3,963514693,M,25,0,60647,Primal Fear (1996),Drama|Thriller,False
363404,62,1916,3,977966710,F,35,3,98105,Buffalo 66 (1998),Action|Comedy|Drama,False
734705,1425,2642,2,993417139,M,1,10,08872,Superman III (1983),Action|Adventure|Sci-Fi,False
842255,5046,1081,4,962506067,M,25,16,60614,Victor/Victoria (1982),Comedy|Musical,False
931315,5234,3783,1,962895969,F,25,0,60657,Croupier (1998),Crime|Drama,False
981338,2453,1058,3,974190507,M,25,7,55429,Bitter Sugar (Azucar Amargo) (1996),Drama,False
300400,2018,1449,4,974679270,M,35,16,46214,Waiting for Guffman (1996),Comedy,False
3137,1121,3408,4,1022868636,M,56,7,78701,Erin Brockovich (2000),Drama,False
581988,2887,1479,5,972141071,M,25,3,66205,"Saint, The (1997)",Action|Romance|Thriller,False
41427,5092,150,4,962388236,M,56,14,18954,Apollo 13 (1995),Drama,False
23215,5396,720,5,960312368,M,25,6,89118,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
212839,3558,2081,5,966804017,M,18,17,66044,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
276750,2020,1643,3,974676620,M,25,7,45011,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,False
350266,2165,1573,5,974612981,M,25,7,32836,Face/Off (1997),Action|Sci-Fi|Thriller,False
425644,3615,1254,4,966601690,M,25,17,76028,"Treasure of the Sierra Madre, The (1948)",Adventure,False
820257,5344,1295,2,960675748,F,50,1,98177,"Unbearable Lightness of Being, The (1988)",Drama,False
30865,5359,1097,5,960603454,M,18,16,27705,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
366492,301,1059,3,976573941,M,18,4,61820,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,False
642702,1243,2010,4,1045866704,M,35,15,92627,Metropolis (1926),Sci-Fi,False
285297,4790,2959,4,962996556,F,25,2,94133,Fight Club (1999),Drama,False
399879,621,3160,4,975797177,M,18,4,93560,Magnolia (1999),Drama,False
453605,5060,1282,5,962483704,M,45,17,84109-2001,Fantasia (1940),Animation|Children's|Musical,False
2065,3458,661,5,967223735,M,45,0,02131,James and the Giant Peach (1996),Animation|Children's|Musical,False
167452,3675,3095,3,966363754,M,35,7,06680,"Grapes of Wrath, The (1940)",Drama,False
79204,3916,1217,5,965758091,M,25,4,02134,Ran (1985),Drama|War,False
473992,4096,1374,3,965417912,M,25,15,60004,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
85112,1425,292,2,977080405,M,1,10,08872,Outbreak (1995),Action|Drama|Thriller,False
398312,4958,1777,3,1044985476,M,18,7,55403,"Wedding Singer, The (1998)",Comedy|Romance,False
170858,690,1784,5,975584033,M,25,12,90717,As Good As It Gets (1997),Comedy|Drama,False
354812,4169,3425,3,975804480,M,50,0,66048,Mo' Better Blues (1990),Drama,False
576281,187,3785,3,977231633,F,45,1,94061,Scary Movie (2000),Comedy|Horror,False
790044,984,1588,2,975119967,M,50,16,92129,George of the Jungle (1997),Children's|Comedy,False
85223,2203,292,5,974604679,M,45,12,53718,Outbreak (1995),Action|Drama|Thriller,False
458333,2544,2300,5,974041645,M,45,1,52001,"Producers, The (1968)",Comedy|Musical,False
838246,1544,3567,4,974743394,M,25,12,63146,Bossa Nova (1999),Comedy,False
136532,1442,593,4,974757769,M,18,2,12345,"Silence of the Lambs, The (1991)",Drama|Thriller,False
112138,4590,515,4,964310179,F,18,20,55104,"Remains of the Day, The (1993)",Drama,False
948875,1182,332,1,974918201,M,1,10,91326,Village of the Damned (1995),Horror|Sci-Fi,False
890398,4932,2349,3,962652700,M,25,7,63303,Mona Lisa (1986),Comedy|Thriller,False
909889,5319,3545,2,960865912,M,18,17,94941,Cabaret (1972),Musical|War,False
69915,4963,2916,4,962623990,M,45,17,94931,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
174990,4762,318,4,963093587,F,25,14,94110,"Shawshank Redemption, The (1994)",Drama,False
298863,2496,913,5,974259833,M,50,1,37932,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
589835,5720,2243,1,958577752,M,25,0,60610,Broadcast News (1987),Comedy|Drama|Romance,False
405895,523,3751,5,976193866,M,50,7,55105,Chicken Run (2000),Animation|Children's|Comedy,False
20148,5780,3105,3,958153664,M,18,17,92886,Awakenings (1990),Drama,False
832359,1169,3712,2,974860984,M,25,20,94402,Soapdish (1991),Comedy,False
420664,1794,3359,3,974703365,M,25,11,20878,Breaking Away (1979),Drama,False
723335,4977,2416,3,962637541,M,25,4,92507,Back to School (1986),Comedy,False
245833,4067,299,3,965462644,M,45,20,91607,Priest (1994),Drama,False
807284,1113,3022,4,1007874654,M,18,4,97215,"General, The (1927)",Comedy,False
953541,3563,2745,4,966788133,M,25,2,33133,"Mission, The (1986)",Drama,False
685458,1242,493,2,976307803,F,35,0,10014,Menace II Society (1993),Action|Crime|Drama,False
296452,4591,1517,4,964328496,M,25,15,02143,Austin Powers: International Man of Mystery (1997),Comedy,False
755972,1605,2144,4,975387173,F,18,0,28270,Sixteen Candles (1984),Comedy,False
903103,3473,2114,4,967556111,F,35,16,02472,"Outsiders, The (1983)",Drama,False
28681,2748,48,1,973208781,M,25,4,85719,Pocahontas (1995),Animation|Children's|Musical|Romance,False
791582,2092,2463,3,974769621,M,56,1,49006,Ruthless People (1986),Comedy,False
119253,2777,1442,4,973124535,M,18,4,95326,Prefontaine (1997),Drama,False
798401,151,144,3,993119682,F,25,20,85013,"Brothers McMullen, The (1995)",Comedy,False
894361,3704,1913,5,967176002,F,35,0,04255,Picnic at Hanging Rock (1975),Drama|Mystery,False
896173,4607,190,4,998919726,M,25,0,27403,Safe (1995),Thriller,False
942137,3825,1936,1,965939537,M,18,1,06279,Mrs. Miniver (1942),Drama|War,False
618353,4425,3773,2,965107098,M,35,7,98607,House Party (1990),Comedy,False
796330,5744,947,4,960856961,F,25,4,66044,My Man Godfrey (1936),Comedy,False
237153,4088,509,4,965431416,M,25,3,77057,"Piano, The (1993)",Drama|Romance,False
928433,5408,2092,3,960246603,M,25,20,11230-1710,"Return of Jafar, The (1993)",Animation|Children's|Musical,False
922115,549,1707,1,976071536,M,25,6,53217,Home Alone 3 (1997),Children's|Comedy,False
819803,1903,2303,4,974693312,M,35,0,90401,Nashville (1975),Drama|Musical,False
527443,1206,2011,3,974843711,F,50,7,33764,Back to the Future Part II (1989),Comedy|Sci-Fi,False
97876,4153,110,5,965339573,M,50,17,16801,Braveheart (1995),Action|Drama|War,False
724143,678,2792,4,988638268,M,25,0,34952,Airplane II: The Sequel (1982),Comedy,False
872843,6025,1978,1,956730547,F,25,1,32607,Friday the 13th Part V: A New Beginning (1985),Horror,False
951102,4700,892,5,963781401,F,18,4,48109,Twelfth Night (1996),Comedy|Drama|Romance,False
923515,4302,2803,4,965268900,M,50,1,45385,"Pelican Brief, The (1993)",Thriller,False
162773,2797,920,5,972876330,F,25,7,94043,Gone with the Wind (1939),Drama|Romance|War,False
969358,3648,564,3,994802327,M,18,4,85210,Chasers (1994),Comedy,False
436521,4879,2138,4,962769659,M,25,3,60626,Watership Down (1978),Animation|Children's|Drama|Fantasy,False
954536,1340,544,1,974779924,M,25,7,14302,Striking Distance (1993),Action,False
932590,1835,2971,5,974882434,M,25,19,11501,All That Jazz (1979),Musical,False
669793,1019,3635,3,975008569,M,35,1,60640,"Spy Who Loved Me, The (1977)",Action,False
874449,4250,835,4,965311226,F,50,0,33313,Foxfire (1996),Drama,False
786677,1010,1713,2,975221061,M,25,0,10310,Mouse Hunt (1997),Children's|Comedy,False
60213,187,1357,5,977077178,F,45,1,94061,Shine (1996),Drama|Romance,False
488926,4312,784,3,966114645,M,25,18,78757,"Cable Guy, The (1996)",Comedy,False
426204,3746,3869,2,990922386,M,25,5,54703,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
878075,4271,1931,4,965302556,M,35,7,83405,Mutiny on the Bounty (1935),Adventure,False
397381,4335,300,2,965238850,M,35,0,74011,Quiz Show (1994),Drama,False
362439,1943,2712,5,974866433,M,18,4,91501,Eyes Wide Shut (1999),Drama,False
122473,1866,1370,5,974834328,M,25,7,94043,Die Hard 2 (1990),Action|Thriller,False
494249,4882,2407,4,962755641,M,45,11,03301,Cocoon (1985),Comedy|Sci-Fi,False
327419,56,364,5,977939120,M,35,20,60440,"Lion King, The (1994)",Animation|Children's|Musical,False
704669,2559,1219,5,973990174,M,18,10,53207,Psycho (1960),Horror|Thriller,False
656277,3213,2718,4,968517621,F,25,1,83705,Drop Dead Gorgeous (1999),Comedy,False
591573,3425,2976,2,967351109,M,18,20,48135,Bringing Out the Dead (1999),Drama|Horror,False
126719,4472,2427,3,965064671,F,45,16,14424,"Thin Red Line, The (1998)",Action|Drama|War,False
160316,1244,457,4,974831233,M,25,4,22030,"Fugitive, The (1993)",Action|Thriller,False
872764,1676,1978,4,974796700,M,18,4,91301,Friday the 13th Part V: A New Beginning (1985),Horror,False
108796,3026,2858,3,970459344,F,18,4,45750,American Beauty (1999),Comedy|Drama,False
764533,5306,2059,3,961012382,F,25,17,92121,"Parent Trap, The (1998)",Children's|Drama,False
347345,678,1674,5,978703068,M,25,0,34952,Witness (1985),Drama|Romance|Thriller,False
496639,2029,1032,3,974670594,F,25,12,10011,Alice in Wonderland (1951),Animation|Children's|Musical,False
645855,2544,2454,4,1024687463,M,45,1,52001,"Fly, The (1958)",Horror|Sci-Fi,False
67463,5103,2628,5,962451287,F,35,16,78222,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
798628,2581,144,4,974064032,M,25,11,60611,"Brothers McMullen, The (1995)",Comedy,False
653191,3196,2123,3,971106326,F,18,4,45219,All Dogs Go to Heaven (1989),Animation|Children's,False
919562,1211,1050,5,976217728,M,18,4,10027,Looking for Richard (1996),Documentary|Drama,False
62265,1887,2194,2,974695988,M,56,15,92119,"Untouchables, The (1987)",Action|Crime|Drama,False
936082,3648,438,1,1002818875,M,18,4,85210,"Cowboy Way, The (1994)",Action|Comedy,False
943230,3808,3791,2,965973336,M,25,7,60010,Footloose (1984),Drama,False
794395,146,905,5,984600812,F,35,20,10954,It Happened One Night (1934),Comedy,False
972499,187,2996,4,977076943,F,45,1,94061,Music of the Heart (1999),Drama,False
616079,5472,2605,3,959899400,M,35,1,27909,Entrapment (1999),Crime|Thriller,False
388325,999,1673,4,975363209,M,25,15,62558,Boogie Nights (1997),Drama,False
164491,4117,1527,5,965621416,M,18,4,43551,"Fifth Element, The (1997)",Action|Sci-Fi,False
951578,3610,3792,1,977888392,M,18,6,30064,Duel in the Sun (1946),Western,False
381233,338,3481,4,976348355,M,35,7,55116,High Fidelity (2000),Comedy,False
83859,2124,1610,4,974649207,M,25,0,12306,"Hunt for Red October, The (1990)",Action|Thriller,False
324272,1998,2406,3,976023826,F,50,9,24018,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
953725,163,20,2,977220047,M,18,4,85013,Money Train (1995),Action,False
484279,1457,924,4,983497352,M,25,1,95472,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
827864,749,3760,2,1014716221,M,35,18,56303,"Kentucky Fried Movie, The (1977)",Comedy,False
641255,1642,1206,1,974714028,M,50,13,62002,"Clockwork Orange, A (1971)",Sci-Fi,False
